Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalCalories_hourly,SumIntensity,MeanIntensity,TotalSteps_hourly,MeanHR,MinHR,MaxHR,WeightKg,BMI,Steps_diff
4020332650,2016-03-31,7428,5.32999992370605,5.32999992370605,18,33,261,860,3439,3441.0,381.0,0.26458329166666666,7428.0,,,,,,0.0
4020332650,2016-04-01,5351,3.83999991416931,3.83999991416931,15,17,210,748,3338,3336.0,289.0,0.20069454166666667,5329.0,78.86679333528208,46.0,135.0,,,-22.0
4020332650,2016-04-02,4299,3.09999990463257,3.09999990463257,3,15,162,752,2892,2888.0,201.0,0.13958333333333334,4277.0,72.5046186895811,48.0,135.0,,,-22.0
4020332650,2016-04-03,6107,4.38000011444092,4.38000011444092,0,0,265,776,3313,3306.0,265.0,0.1840277916666667,6094.0,79.61545776778767,53.0,127.0,,,-13.0
4020332650,2016-04-04,6429,4.59999990463257,4.59999990463257,0,28,193,741,3118,3121.0,249.0,0.1729167083333333,6429.0,79.418065626966,53.0,116.0,,,0.0
4020332650,2016-04-05,6880,4.92999982833862,4.92999982833862,7,19,165,1249,2966,2975.0,224.0,0.15555554166666666,6865.0,89.66526498948743,54.0,124.0,,,-15.0
4020332650,2016-04-06,7476,5.3600001335144,5.3600001335144,0,0,263,920,3253,3248.0,263.0,0.18263891666666668,7431.0,82.46707740824014,56.0,134.0,,,-45.0
4020332650,2016-04-07,6581,4.71999979019165,4.71999979019165,0,8,241,1191,3032,3032.0,257.0,0.17847220833333333,6543.0,87.95505742662154,56.0,124.0,,,-38.0
4020332650,2016-04-08,10480,7.51000022888184,7.51000022888184,6,37,272,1125,4034,3608.0,364.0,0.25277774999999997,9689.0,93.81630451533364,62.0,127.0,,,-791.0
4020332650,2016-04-09,7734,5.55000019073486,5.55000019073486,20,12,223,1185,3264,3270.0,307.0,0.2131944583333333,7734.0,96.14443567482242,49.0,134.0,,,0.0
4020332650,2016-04-10,5129,3.6800000667572,3.6800000667572,5,7,176,1178,2817,2812.0,205.0,0.142361125,5094.0,89.34215773911848,57.0,151.0,,,-35.0
4020332650,2016-04-11,2993,2.15000009536743,2.15000009536743,0,0,114,888,2507,2508.0,114.0,0.07916670833333334,2929.0,73.8796904315197,52.0,139.0,,,-64.0
4020332650,2016-04-12,8,0.0099999997764825,0.0099999997764825,0,0,1,321,446,4065.0,374.0,0.21494258620689657,8497.0,79.3491139721602,49.0,133.0,,,8489.0
4057192912,2016-03-12,0,0.0,0.0,0,0,0,1440,1777,1776.0,0.0,0.0,0.0,,,,,,0.0
4057192912,2016-03-13,0,0.0,0.0,0,0,0,1440,1777,1776.0,0.0,0.0,0.0,,,,,,0.0
4057192912,2016-03-14,8433,6.23000001907349,6.23000001907349,30,7,135,1268,2453,2454.0,239.0,0.16597225000000002,8433.0,,,,,,0.0
4057192912,2016-03-15,0,0.0,0.0,0,0,0,1440,1776,1776.0,0.0,0.0,0.0,,,,,,0.0
4057192912,2016-03-16,2139,1.55999994277954,1.55999994277954,0,28,15,1397,1935,1934.0,71.0,0.04930554166666667,2139.0,,,,,,0.0
4057192912,2016-03-17,0,0.0,0.0,0,0,0,1440,1776,1776.0,0.0,0.0,0.0,,,,,,0.0
4057192912,2016-03-18,949,0.689999997615814,0.689999997615814,0,0,34,1406,1870,1869.0,34.0,0.023611125,949.0,,,,,,0.0
4057192912,2016-03-19,0,0.0,0.0,0,0,0,1440,1777,1776.0,0.0,0.0,0.0,,,,,,0.0
4057192912,2016-03-20,44,0.0299999993294477,0.0299999993294477,0,0,2,1438,1782,1781.0,2.0,0.0013888750000000001,44.0,,,,,,0.0
4057192912,2016-03-21,2660,1.94000005722046,1.94000005722046,0,0,46,1394,1978,1978.0,46.0,0.03194441666666666,2660.0,,,,,,0.0
4057192912,2016-03-22,5561,4.19000005722046,4.19000005722046,0,0,169,1271,2296,2289.0,169.0,0.11736108333333334,5561.0,,,,,,0.0
4057192912,2016-03-23,7239,5.34000015258789,5.34000015258789,7,7,190,1236,2484,2422.0,225.0,0.15624995833333333,7239.0,,,,,,0.0
4057192912,2016-03-24,7,0.0099999997764825,0.0099999997764825,0,0,1,1439,1787,1778.0,1.0,0.0006944583333333334,7.0,,,,,,0.0
4057192912,2016-03-25,0,0.0,0.0,0,0,0,1440,1776,1776.0,0.0,0.0,0.0,,,,,,0.0
4057192912,2016-03-26,0,0.0,0.0,0,0,0,1440,1776,1776.0,0.0,0.0,0.0,,,,,,0.0
4057192912,2016-03-27,2275,1.67999994754791,1.67999994754791,0,0,86,1354,2005,2006.0,86.0,0.05972220833333333,2275.0,,,,,,0.0
4057192912,2016-03-28,8,0.0099999997764825,0.0099999997764825,0,0,1,1439,1778,1778.0,1.0,0.0006944583333333334,8.0,,,,,,0.0
4057192912,2016-03-29,5137,3.75999999046326,3.75999999046326,0,0,160,1280,2293,2248.0,160.0,0.11111112499999999,5137.0,,,,,,0.0
4057192912,2016-03-30,5419,4.0,4.57000017166138,0,0,145,1295,2259,2237.0,145.0,0.10069445833333333,5419.0,,,,,,0.0
4057192912,2016-03-31,0,0.0,0.0,0,0,0,1440,1776,1776.0,0.0,0.0,0.0,,,,,,0.0
4057192912,2016-04-01,0,0.0,0.0,0,0,0,1440,1776,1776.0,0.0,0.0,0.0,,,,,,0.0
4057192912,2016-04-02,0,0.0,0.0,0,0,0,1440,1776,1776.0,0.0,0.0,0.0,,,,,,0.0
4057192912,2016-04-03,0,0.0,0.0,0,0,0,1440,1776,1776.0,0.0,0.0,0.0,,,,,,0.0
4057192912,2016-04-04,0,0.0,0.0,0,0,0,1440,1776,1776.0,0.0,0.0,0.0,,,,,,0.0
4057192912,2016-04-05,0,0.0,0.0,0,0,0,1440,1776,1776.0,0.0,0.0,0.0,,,,,,0.0
4057192912,2016-04-06,18,0.0099999997764825,0.0099999997764825,0,0,2,1438,1780,1780.0,2.0,0.0013888750000000001,18.0,,,,,,0.0
4057192912,2016-04-07,4,0.0,0.0,0,0,1,1439,1778,1778.0,1.0,0.0006944583333333334,4.0,,,,,,0.0
4057192912,2016-04-08,8426,6.15999984741211,6.15999984741211,2,120,25,1293,2360,2361.0,271.0,0.18819445833333334,8426.0,,,,,,0.0
4057192912,2016-04-09,1650,1.21000003814697,1.21000003814697,0,0,60,1380,1952,1942.0,60.0,0.041666666666666664,1650.0,,,,,,0.0
4057192912,2016-04-10,3434,2.50999999046326,2.50999999046326,1,7,108,1324,2101,2100.0,125.0,0.08680558333333332,3434.0,,,,,,0.0
4057192912,2016-04-11,6801,4.98000001907349,4.98000001907349,0,0,193,1247,2393,2375.0,193.0,0.13402775,6801.0,,,,,,0.0
4057192912,2016-04-12,187,0.140000000596046,0.140000000596046,0,0,11,400,538,2738.0,173.0,0.09611106666666668,5557.0,,,,,,5370.0
4319703577,2016-03-29,5643,3.78999996185303,3.78999996185303,3,8,199,683,1958,1957.0,224.0,0.15555554166666666,5643.0,,,,,,0.0
4319703577,2016-03-30,9043,6.07000017166138,6.07000017166138,4,12,244,702,2141,2141.0,280.0,0.19444454166666666,9024.0,,,,,,-19.0
4319703577,2016-03-31,8144,5.46000003814697,5.46000003814697,4,17,247,1125,2129,2130.0,293.0,0.20347220833333335,8144.0,,,,,,0.0
4319703577,2016-04-01,9343,6.26999998092651,6.26999998092651,14,20,268,654,2216,2217.0,350.0,0.24305554166666665,9343.0,,,,,,0.0
4319703577,2016-04-02,8405,5.65999984741211,5.65999984741211,15,4,257,621,2154,2154.0,310.0,0.2152777916666667,8405.0,,,,,,0.0
4319703577,2016-04-03,8223,5.51999998092651,5.51999998092651,12,37,257,551,2178,2178.0,367.0,0.25486108333333335,8223.0,,,,,,0.0
4319703577,2016-04-04,10067,6.76000022888184,6.76000022888184,5,39,313,578,2308,2307.0,406.0,0.28194441666666664,10067.0,,,,,,0.0
4319703577,2016-04-05,8359,5.63000011444092,5.63000011444092,3,14,311,638,2201,2202.0,348.0,0.24166666666666667,8359.0,,,,,,0.0
4319703577,2016-04-06,10946,7.34999990463257,7.34999990463257,8,51,308,569,2341,2342.0,434.0,0.3013889166666667,10946.0,,,,,,0.0
4319703577,2016-04-07,9130,6.15000009536743,6.15000009536743,7,11,304,668,2236,2237.0,347.0,0.24097216666666665,9130.0,,,,,,0.0
4319703577,2016-04-08,6544,4.40999984741211,4.40999984741211,4,6,276,1132,2069,2017.0,293.0,0.21231882608695649,6420.0,,,,,,-124.0
4319703577,2016-04-09,0,0.0,0.0,0,0,0,1440,0,,,,,,,,,,
4388161847,2016-03-29,0,0.0,0.0,0,0,0,1440,1878,,,,,,,,,,
4388161847,2016-03-30,0,0.0,0.0,0,0,0,1440,1878,,,,,,,,,,
4388161847,2016-03-31,0,0.0,0.0,0,0,0,1440,1878,,,,,,,,,,
4388161847,2016-04-01,0,0.0,0.0,0,0,0,1440,1878,,,,,,,,,,
4388161847,2016-04-02,0,0.0,0.0,0,0,0,1440,1878,,,,,,,,,,
4388161847,2016-04-03,0,0.0,0.0,0,0,0,1440,1878,,,,,,,,,,
4388161847,2016-04-04,0,0.0,0.0,0,0,0,1440,1878,,,,,,,,,,
4388161847,2016-04-05,0,0.0,0.0,0,0,0,994,1296,,,,,,,,,,
4445114986,2016-03-29,2303,1.54999995231628,1.54999995231628,0,0,155,807,2010,2010.0,155.0,0.10763883333333334,2303.0,,,,,,0.0
4445114986,2016-03-30,2600,1.74000000953674,1.74000000953674,0,0,163,1277,2032,2032.0,163.0,0.11319445833333334,2600.0,,,,92.4000015258789,35.0099983215332,0.0
4445114986,2016-03-31,4804,3.22000002861023,3.22000002861023,0,0,238,786,2227,2228.0,238.0,0.165277875,4804.0,,,,,,0.0
4445114986,2016-04-01,3271,2.19000005722046,2.19000005722046,0,0,205,898,2133,2129.0,205.0,0.14236108333333333,3271.0,,,,,,0.0
4445114986,2016-04-02,5406,3.63000011444092,3.63000011444092,0,0,273,672,2317,2314.0,273.0,0.18958333333333333,5383.0,,,,,,-23.0
4445114986,2016-04-03,3146,2.10999989509583,2.10999989509583,0,0,171,1269,2058,2059.0,171.0,0.11875000000000001,3146.0,,,,,,0.0
4445114986,2016-04-04,2422,1.62999999523163,1.62999999523163,0,0,110,1330,1935,1937.0,110.0,0.07638891666666667,2422.0,,,,,,0.0
4445114986,2016-04-05,4239,2.83999991416931,2.83999991416931,1,6,235,702,2217,2215.0,250.0,0.17361116666666665,4228.0,,,,,,-11.0
4445114986,2016-04-06,6911,4.78000020980835,4.78000020980835,28,2,215,745,2374,2376.0,303.0,0.21041666666666667,6911.0,,,,,,0.0
4445114986,2016-04-07,6667,4.6100001335144,4.6100001335144,24,1,208,939,2335,2337.0,282.0,0.19583337499999998,6667.0,,,,,,0.0
4445114986,2016-04-08,5543,3.72000002861023,3.72000002861023,0,0,266,941,2303,2302.0,266.0,0.18472220833333333,5543.0,,,,,,0.0
4445114986,2016-04-09,4195,2.80999994277954,2.80999994277954,0,0,239,758,2210,2206.0,239.0,0.1659722916666667,4191.0,,,,,,-4.0
4445114986,2016-04-10,6625,4.44999980926514,4.44999980926514,0,0,316,755,2424,2423.0,316.0,0.21944445833333334,6625.0,,,,,,0.0
4445114986,2016-04-11,5986,4.13000011444092,4.13000011444092,23,5,195,789,2297,2297.0,274.0,0.19027779166666667,5986.0,,,,,,0.0
4445114986,2016-04-12,278,0.189999997615814,0.189999997615814,0,0,20,253,745,2855.0,216.0,0.10588232352941176,3554.0,,,,,,3276.0
4558609924,2016-04-01,5336,3.52999997138977,3.52999997138977,0,0,258,1182,1902,1904.0,258.0,0.179166625,5336.0,83.32186046511627,61.0,125.0,,,0.0
4558609924,2016-04-02,3183,2.09999990463257,2.09999990463257,0,0,173,1180,1680,1680.0,173.0,0.12013883333333335,3183.0,75.78989503647038,53.0,118.0,,,0.0
4558609924,2016-04-03,6176,4.07999992370605,4.07999992370605,1,7,269,886,1901,1903.0,286.0,0.198611125,6176.0,76.90659500290529,56.0,118.0,,,0.0
4558609924,2016-04-04,8205,5.42000007629395,5.42000007629395,0,0,367,1073,2078,2080.0,367.0,0.25486112499999997,8205.0,78.01022556390977,55.0,147.0,,,0.0
4558609924,2016-04-05,6799,4.48999977111816,4.48999977111816,24,14,185,1217,1876,1880.0,285.0,0.19791662499999998,6799.0,78.98460661345496,57.0,158.0,,,0.0
4558609924,2016-04-06,5668,3.75,3.75,0,0,259,1181,1853,1856.0,259.0,0.1798610833333333,5668.0,77.68940375891121,56.0,111.0,,,0.0
4558609924,2016-04-07,7998,5.28999996185303,5.28999996185303,27,12,296,1105,2235,2237.0,401.0,0.27847220833333336,7998.0,91.64181545590841,54.0,153.0,,,0.0
4558609924,2016-04-08,4195,2.76999998092651,2.76999998092651,0,0,241,1199,1778,1780.0,241.0,0.16736116666666667,4195.0,73.37327327327327,56.0,121.0,69.4000015258789,27.1399993896484,0.0
4558609924,2016-04-09,5512,3.64000010490417,3.64000010490417,0,0,276,1164,1882,1883.0,276.0,0.19166666666666665,5512.0,73.55091743119266,55.0,149.0,,,0.0
4558609924,2016-04-10,6263,4.1399998664856,4.1399998664856,0,0,290,1150,1906,1908.0,290.0,0.20138883333333335,6248.0,77.52624037255956,50.0,125.0,,,-15.0
4558609924,2016-04-11,8828,5.84000015258789,5.84000015258789,0,0,308,1132,2149,2152.0,308.0,0.21388891666666668,8828.0,88.50782211284935,60.0,132.0,,,0.0
4558609924,2016-04-12,1260,0.829999983310699,0.829999983310699,0,0,76,555,722,2584.0,379.0,0.18578435294117646,6171.0,76.9367816091954,60.0,98.0,,,4911.0
4702921684,2016-03-29,6506,5.28000020980835,5.28000020980835,4,5,241,760,2886,2885.0,263.0,0.182638875,6506.0,,,,,,0.0
4702921684,2016-03-30,7583,6.15000009536743,6.15000009536743,3,13,227,742,2915,2915.0,262.0,0.18194454166666665,7583.0,,,,,,0.0
4702921684,2016-03-31,6963,5.65000009536743,5.65000009536743,0,0,256,759,2895,2896.0,256.0,0.17777774999999998,6963.0,,,,,,0.0
4702921684,2016-04-01,7165,5.80999994277954,5.80999994277954,0,9,248,708,2923,2923.0,266.0,0.18472220833333333,7165.0,,,,,,0.0
4702921684,2016-04-02,10328,8.38000011444092,8.38000011444092,0,32,367,475,3323,3324.0,431.0,0.2993055833333333,10328.0,,,,,,0.0
4702921684,2016-04-03,12116,9.82999992370605,9.82999992370605,3,57,323,471,3357,3358.0,446.0,0.30972220833333336,12103.0,,,,,,-13.0
4702921684,2016-04-04,7810,6.3600001335144,6.3600001335144,6,27,216,746,2931,2930.0,288.0,0.20000004166666666,7810.0,,,,99.6999969482422,26.1100006103516,0.0
4702921684,2016-04-05,6670,5.40999984741211,5.40999984741211,15,16,199,770,2848,2850.0,276.0,0.19166654166666666,6670.0,,,,,,0.0
4702921684,2016-04-06,7605,6.17999982833862,6.17999982833862,4,4,248,708,2943,2941.0,268.0,0.18611108333333334,7605.0,,,,,,0.0
4702921684,2016-04-07,6585,5.34000015258789,5.34000015258789,0,0,210,770,2822,2822.0,210.0,0.14583329166666667,6585.0,,,,,,0.0
4702921684,2016-04-08,8184,6.6399998664856,6.6399998664856,0,15,247,808,2981,2973.0,277.0,0.19236108333333335,8104.0,,,,,,-80.0
4702921684,2016-04-09,14002,11.3599996566772,11.3599996566772,8,56,381,407,3597,3598.0,517.0,0.35902775000000003,14002.0,,,,,,0.0
4702921684,2016-04-10,11135,9.02999973297119,9.02999973297119,1,25,331,528,3224,3226.0,384.0,0.26666670833333334,11135.0,,,,,,0.0
4702921684,2016-04-11,6499,5.26999998092651,5.26999998092651,0,0,207,809,2677,2621.0,203.0,0.15378795454545455,6457.0,,,,,,-42.0
4702921684,2016-04-12,0,0.0,0.0,0,0,0,1440,0,2949.0,263.0,0.182638875,7213.0,,,,,,7213.0
5553957443,2016-04-01,12409,8.10000038146973,8.10000038146973,51,12,235,782,2142,2141.0,412.0,0.28611112499999997,12409.0,77.5375141126963,54.0,136.0,,,0.0
5553957443,2016-04-02,2937,1.91999995708466,1.91999995708466,0,0,181,356,1615,1614.0,181.0,0.1256945416666667,2927.0,64.29336609336609,53.0,95.0,,,-10.0
5553957443,2016-04-03,1515,0.990000009536743,0.990000009536743,0,0,93,507,1481,1480.0,93.0,0.06458341666666667,1515.0,62.16129785247432,50.0,91.0,,,0.0
5553957443,2016-04-04,8921,5.88000011444092,5.88000011444092,27,8,198,754,1892,1893.0,295.0,0.204861125,8921.0,71.36065217391304,52.0,120.0,,,0.0
5553957443,2016-04-05,11306,7.38000011444092,7.38000011444092,40,26,218,772,2086,2087.0,390.0,0.270833375,11306.0,71.23927083333334,50.0,133.0,,,0.0
5553957443,2016-04-06,12252,8.0,8.0,33,28,229,745,2044,2044.0,384.0,0.26666670833333334,12252.0,66.29759194920331,51.0,104.0,,,0.0
5553957443,2016-04-07,15444,10.0799999237061,10.0799999237061,51,39,243,731,2249,2249.0,474.0,0.329166625,15444.0,72.8002828854314,52.0,130.0,,,0.0
5553957443,2016-04-08,9938,6.48999977111816,6.48999977111816,38,24,193,767,2019,2018.0,355.0,0.24652775000000002,9938.0,70.00785283993115,50.0,152.0,,,0.0
5553957443,2016-04-09,4599,3.0,3.0,0,0,176,578,1692,1691.0,176.0,0.12222229166666666,4593.0,68.3605817452357,50.0,129.0,,,-6.0
5553957443,2016-04-10,5594,3.65000009536743,3.65000009536743,4,25,150,552,1712,1711.0,212.0,0.14722225,5594.0,63.71069587628866,52.0,100.0,,,0.0
5553957443,2016-04-11,11906,7.76999998092651,7.76999998092651,32,27,234,688,2065,2066.0,384.0,0.26666666666666666,11906.0,71.00272835112693,48.0,130.0,,,0.0
5553957443,2016-04-12,3436,2.24000000953674,2.24000000953674,7,11,50,61,633,2598.0,426.0,0.2218749375,13876.0,63.05161023947151,51.0,104.0,,,10440.0
5577150313,2016-04-01,10461,7.86999988555908,7.86999988555908,99,31,142,721,3625,3626.0,501.0,0.34791666666666665,10461.0,64.85091640590076,37.0,161.0,,,0.0
5577150313,2016-04-02,14873,11.1099996566772,11.1099996566772,202,36,153,663,4430,4432.0,831.0,0.5770832916666667,14873.0,68.62467517794599,40.0,131.0,,,0.0
5577150313,2016-04-03,9917,7.40999984741211,7.40999984741211,58,27,240,700,3427,3427.0,468.0,0.32500008333333336,9917.0,63.05712545676005,42.0,169.0,,,0.0
5577150313,2016-04-04,7401,5.55999994277954,5.55999994277954,70,19,204,689,3492,3493.0,452.0,0.31388883333333334,7401.0,65.1407694942345,41.0,171.0,,,0.0
5577150313,2016-04-05,8964,6.69999980926514,6.69999980926514,107,18,145,756,3597,3595.0,502.0,0.34861108333333335,8964.0,65.38195777351248,40.0,176.0,,,0.0
5577150313,2016-04-06,11080,8.30000019073486,8.30000019073486,83,52,190,695,3765,3764.0,543.0,0.3770833333333334,11080.0,70.70434952978056,40.0,144.0,,,0.0
5577150313,2016-04-07,4499,3.35999989509583,3.35999989509583,31,11,146,756,2775,2775.0,261.0,0.18125000000000002,4499.0,60.57819849482596,42.0,124.0,,,0.0
5577150313,2016-04-08,4363,3.25999999046326,3.25999999046326,8,2,156,813,2486,2485.0,184.0,0.127777875,4363.0,56.75114387391967,44.0,121.0,,,0.0
5577150313,2016-04-09,10494,7.84000015258789,7.84000015258789,123,62,138,601,3817,3815.0,631.0,0.43819441666666664,10494.0,66.61235512546416,43.0,160.0,,,0.0
5577150313,2016-04-10,9776,7.38000011444092,7.38000011444092,80,35,162,721,3378,3378.0,472.0,0.3277778333333333,9776.0,62.602768166089966,36.0,154.0,,,0.0
5577150313,2016-04-11,2862,2.14000010490417,2.14000010490417,39,17,54,209,1511,1386.0,193.0,0.3216667,2622.0,64.7615807380267,42.0,127.0,,,-240.0
6117666160,2016-04-01,7444,5.61999988555908,5.61999988555908,0,0,286,568,2210,2210.0,286.0,0.198611125,7444.0,78.7114721264048,53.0,129.0,,,0.0
6117666160,2016-04-02,19658,14.8400001525879,14.8400001525879,3,30,475,466,2884,2886.0,544.0,0.3777778333333333,19658.0,77.41143535799118,53.0,119.0,,,0.0
6117666160,2016-04-03,0,0.0,0.0,0,0,0,1440,1496,1488.0,0.0,0.0,0.0,,,,,,0.0
6117666160,2016-04-04,8468,6.3899998664856,6.3899998664856,2,11,279,1148,2262,2257.0,307.0,0.21319445833333336,8468.0,87.8161389172625,55.0,130.0,,,0.0
6117666160,2016-04-05,9910,7.48000001907349,7.48000001907349,0,0,384,990,2445,2444.0,384.0,0.26666675,9910.0,85.91385542168675,55.0,127.0,,,0.0
6117666160,2016-04-06,12409,9.36999988555908,9.36999988555908,0,0,491,388,2694,2696.0,491.0,0.3409723333333334,12409.0,84.81655387818844,54.0,128.0,,,0.0
6117666160,2016-04-07,4853,3.66000008583069,3.66000008583069,0,0,156,770,1903,1900.0,156.0,0.10833329166666666,4853.0,78.6332321970373,55.0,118.0,,,0.0
6117666160,2016-04-08,8955,6.76000022888184,6.76000022888184,0,0,422,1018,2482,2474.0,422.0,0.2930555833333333,8914.0,89.26586157173756,52.0,123.0,,,-41.0
6117666160,2016-04-09,10789,8.14999961853027,8.14999961853027,0,0,506,413,2617,2611.0,506.0,0.3666666956521739,10789.0,87.20819217739452,59.0,124.0,,,0.0
6117666160,2016-04-10,0,0.0,0.0,0,0,0,1440,0,,,,,,,,,,
6290855005,2016-04-01,6633,5.01000022888184,5.01000022888184,0,0,280,1160,2778,2780.0,280.0,0.194444375,6633.0,,,,,,0.0
6290855005,2016-04-02,9548,7.21999979019165,7.21999979019165,25,107,113,1195,3119,2166.0,279.0,0.2735294117647059,9491.0,,,,,,-57.0
6290855005,2016-04-03,0,0.0,0.0,33,0,0,1407,2664,,,,,,,,,,
6290855005,2016-04-04,0,0.0,0.0,0,0,0,1440,2060,,,,,,,,,,
6290855005,2016-04-05,0,0.0,0.0,0,0,0,1440,2060,,,,,,,,,,
6290855005,2016-04-06,0,0.0,0.0,0,0,0,1440,2060,,,,,,,,,,
6290855005,2016-04-07,0,0.0,0.0,0,0,0,1440,2060,,,,,,,,,,
6290855005,2016-04-08,0,0.0,0.0,0,0,0,1440,2060,,,,,,,,,,
6290855005,2016-04-09,0,0.0,0.0,0,0,0,1440,2060,,,,,,,,,,
6290855005,2016-04-10,0,0.0,0.0,20,0,0,494,735,,,,,,,,,,
6391747486,2016-04-01,0,0.0,0.0,0,0,0,1440,1820,1824.0,0.0,0.0,0.0,,,,,,0.0
6391747486,2016-04-02,2101,2.02999997138977,0.0,46,0,0,1394,2224,2228.0,138.0,0.09583333333333333,2101.0,,,,,,0.0
6391747486,2016-04-03,0,0.0,0.0,0,0,0,1440,1820,1824.0,0.0,0.0,0.0,,,,,,0.0
6391747486,2016-04-04,0,0.0,0.0,0,0,0,1440,1820,1824.0,0.0,0.0,0.0,,,,,,0.0
6391747486,2016-04-05,9766,7.51000022888184,0.779999971389771,0,6,301,1133,2442,2442.0,313.0,0.21736108333333334,9766.0,85.4316974054392,63.0,133.0,,,0.0
6391747486,2016-04-06,165,0.129999995231628,0.129999995231628,0,0,8,1432,1849,1853.0,8.0,0.005555541666666667,165.0,79.92151898734177,70.0,103.0,,,0.0
6391747486,2016-04-07,0,0.0,0.0,0,0,0,1440,1822,1824.0,0.0,0.0,0.0,,,,,,0.0
6391747486,2016-04-08,0,0.0,0.0,0,0,0,1440,1820,1824.0,0.0,0.0,0.0,67.43790849673202,49.0,114.0,,,0.0
6391747486,2016-04-09,0,0.0,0.0,0,0,0,198,251,228.0,0.0,0.0,0.0,,,,,,0.0
6775888955,2016-04-01,7225,5.17999982833862,5.17999982833862,25,50,163,1189,3065,3070.0,338.0,0.23472220833333335,7225.0,103.75542459148139,62.0,132.0,,,0.0
6775888955,2016-04-02,1988,1.42999994754791,1.42999994754791,0,0,79,909,2207,2211.0,79.0,0.05486116666666666,1988.0,87.10401647785788,65.0,121.0,,,0.0
6775888955,2016-04-03,1577,1.12999999523163,1.12999999523163,1,17,8,1414,1977,1984.0,45.0,0.03125,1577.0,87.86933333333333,70.0,118.0,,,0.0
6775888955,2016-04-04,0,0.0,0.0,0,0,0,1440,1841,1848.0,0.0,0.0,0.0,,,,,,0.0
6775888955,2016-04-05,9348,6.69999980926514,6.69999980926514,56,133,240,1011,4286,4136.0,674.0,0.4680555416666667,8806.0,108.23018033344675,61.0,185.0,,,-542.0
6775888955,2016-04-06,11761,8.43000030517578,8.43000030517578,24,99,300,550,3920,3920.0,570.0,0.39583341666666666,11761.0,97.38444084278768,62.0,138.0,,,0.0
6775888955,2016-04-07,13987,10.0299997329712,10.0299997329712,46,114,250,739,3856,3858.0,616.0,0.42777770833333334,13987.0,94.90609264853978,59.0,138.0,,,0.0
6775888955,2016-04-08,4131,2.96000003814697,2.96000003814697,27,30,75,1308,2584,2587.0,216.0,0.15,4131.0,97.78604806408545,70.0,133.0,,,0.0
6775888955,2016-04-09,14,0.0099999997764825,0.0099999997764825,0,0,1,601,787,788.0,1.0,0.0016667000000000001,14.0,82.82727272727273,70.0,98.0,,,0.0
6962181067,2016-03-30,15491,10.2399997711182,10.2399997711182,18,77,272,641,2244,2244.0,480.0,0.333333375,15491.0,74.98343143666885,51.0,124.0,61.5,24.0300006866455,0.0
6962181067,2016-03-31,14097,9.31999969482422,9.31999969482422,50,32,234,595,2188,2190.0,448.0,0.31111116666666666,14097.0,80.81915912719532,48.0,169.0,61.5,24.0300006866455,0.0
6962181067,2016-04-01,10467,6.98000001907349,6.98000001907349,9,45,252,602,2014,2015.0,369.0,0.25625000000000003,10467.0,75.6297581607201,50.0,162.0,60.9000015258789,23.7800006866455,0.0
6962181067,2016-04-02,12437,8.30000019073486,8.30000019073486,50,24,219,732,2115,2115.0,417.0,0.28958333333333336,12437.0,79.89123207978392,54.0,163.0,61.2000007629395,23.8899993896484,0.0
6962181067,2016-04-03,12307,8.14000034332275,8.14000034332275,14,51,218,589,2055,2054.0,362.0,0.251388875,12307.0,75.52896694718868,53.0,137.0,61.5,24.0300006866455,0.0
6962181067,2016-04-04,18952,12.8000001907349,12.8000001907349,73,20,327,570,2437,2432.0,586.0,0.4069445,18952.0,78.90618181818182,57.0,128.0,62.4000015258789,24.3500003814697,0.0
6962181067,2016-04-05,12010,7.94000005722046,7.94000005722046,38,17,287,692,2158,2160.0,435.0,0.302083375,12010.0,81.97455573505654,55.0,166.0,61.7000007629395,24.1000003814697,0.0
6962181067,2016-04-06,12480,8.85999965667725,8.25,55,14,276,593,2170,2169.0,469.0,0.3256944583333333,12480.0,79.87116983711128,56.0,149.0,62.2000007629395,24.2800006866455,0.0
6962181067,2016-04-07,13417,9.64999961853027,8.86999988555908,45,16,284,665,2244,2246.0,451.0,0.3131945,13417.0,84.83425935632665,57.0,170.0,62.2000007629395,24.2800006866455,0.0
6962181067,2016-04-08,14400,10.8800001144409,9.52000045776367,27,37,276,697,2188,2186.0,431.0,0.2993055833333333,14358.0,79.14661735914727,53.0,126.0,61.7000007629395,24.1000003814697,-42.0
6962181067,2016-04-09,12495,8.26000022888184,8.26000022888184,33,19,324,609,2231,2228.0,461.0,0.32013891666666666,12495.0,87.77695880452343,58.0,151.0,62.0999984741211,24.2399997711182,0.0
6962181067,2016-04-10,10148,6.71000003814697,6.71000003814697,19,7,306,679,2100,2099.0,377.0,0.2618055833333333,10148.0,83.40446515660561,61.0,141.0,62.5,24.3899993896484,0.0
6962181067,2016-04-11,12362,9.09000015258789,8.17000007629395,21,38,297,678,2188,2185.0,436.0,0.30277775,12362.0,81.04557845382183,58.0,158.0,62.2000007629395,24.2800006866455,0.0
6962181067,2016-04-12,5893,3.90000009536743,3.90000009536743,43,9,48,146,917,2746.0,484.0,0.2372548529411765,13632.0,88.03925157616433,59.0,176.0,62.5,24.3899993896484,7739.0
